store_name,store_id,date,total_signals,unique_visits,student,honda,addidas,retired,bmw,employed,h_&_m,mercedes-benz,job_seeking,tommy_helfinger,apple,male,female,low_income,middle_income,high_income
Aldi,place_90,2021-01-02,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Aldi,place_116,2021-01-18,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Aldi,place_89,2021-01-15,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Aldi,place_85,2021-01-16,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Aldi,place_89,2021-01-09,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Aldi,place_89,2021-01-05,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Aldi,place_86,2021-01-09,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Aldi,place_83,2021-01-08,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Aldi,place_116,2021-01-21,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Aldi,place_86,2021-01-21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Aldi,place_117,2021-01-14,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Aldi,place_88,2021-01-15,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
Aldi,place_87,2021-01-04,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Aldi,place_87,2021-01-05,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Aldi,place_85,2021-01-04,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Aldi,place_91,2021-01-07,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Aldi,place_117,2021-01-21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Aldi,place_91,2021-01-11,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Aldi,place_84,2021-01-15,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Aldi,place_92,2021-01-02,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Aldi,place_84,2021-01-14,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Aldi,place_84,2021-01-13,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Aldi,place_93,2021-01-04,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Aldi,place_84,2021-01-06,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Aldi,place_93,2021-01-16,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Aldi,place_83,2021-01-16,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Aldi,place_83,2021-01-15,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
Aldi,place_93,2021-01-21,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Aldi,place_83,2021-01-14,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Aldi,place_83,2021-01-12,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
Aldi,place_83,2021-01-09,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Aldi,place_79,2021-01-20,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Aldi,place_79,2021-01-19,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Aldi,place_116,2021-01-07,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
Aldi,place_75,2021-01-21,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Aldi,place_74,2021-01-06,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Aldi,place_113,2021-01-20,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Kaufland,place_213,2021-01-21,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Kaufland,place_213,2021-01-20,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
Aldi,place_74,2021-01-21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Aldi,place_75,2021-01-04,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Aldi,place_114,2021-01-04,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Burger King,place_38,2021-01-17,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
Aldi,place_77,2021-01-08,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Aldi,place_77,2021-01-09,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Aldi,place_77,2021-01-13,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Aldi,place_77,2021-01-15,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Kaufland,place_213,2021-01-13,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Kaufland,place_213,2021-01-11,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Aldi,place_113,2021-01-19,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Aldi,place_113,2021-01-08,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
Aldi,place_113,2021-01-06,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Aldi,place_73,2021-01-07,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Aldi,place_111,2021-01-14,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
Aldi,place_119,2021-01-13,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
Aldi,place_111,2021-01-07,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Aldi,place_71,2021-01-19,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Aldi,place_70,2021-01-15,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Aldi,place_70,2021-01-14,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Aldi,place_70,2021-01-12,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Aldi,place_70,2021-01-05,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Aldi,place_70,2021-01-04,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Aldi,place_109,2021-01-18,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Aldi,place_120,2021-01-21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Aldi,place_69,2021-01-18,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Aldi,place_69,2021-01-04,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Aldi,place_78,2021-01-21,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Aldi,place_79,2021-01-03,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Aldi,place_79,2021-01-04,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Burger King,place_48,2021-01-07,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Burger King,place_38,2021-01-19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Burger King,place_40,2021-01-03,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
Burger King,place_40,2021-01-05,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
Burger King,place_40,2021-01-09,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Burger King,place_40,2021-01-10,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Aldi,place_118,2021-01-18,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Burger King,place_41,2021-01-03,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
Burger King,place_41,2021-01-21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Aldi,place_116,2021-01-05,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Burger King,place_43,2021-01-01,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Burger King,place_43,2021-01-16,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Burger King,place_45,2021-01-12,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Burger King,place_48,2021-01-06,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Aldi,place_119,2021-01-02,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
Burger King,place_48,2021-01-10,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Aldi,place_115,2021-01-13,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
Burger King,place_48,2021-01-12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Burger King,place_49,2021-01-13,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Burger King,place_49,2021-01-14,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Aldi,place_79,2021-01-09,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Aldi,place_79,2021-01-08,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Burger King,place_49,2021-01-20,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Burger King,place_50,2021-01-01,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Burger King,place_50,2021-01-06,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
Aldi,place_79,2021-01-07,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Burger King,place_50,2021-01-15,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
Kaufland,place_213,2021-01-02,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Aldi,place_115,2021-01-15,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Aldi,place_119,2021-01-08,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Aldi,place_79,2021-01-05,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Aldi,place_91,2021-01-12,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Subway,place_53,2021-01-04,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Kaufland,place_216,2021-01-12,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Rewe,place_173,2021-01-04,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Rewe,place_176,2021-01-13,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Rewe,place_176,2021-01-11,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Rewe,place_176,2021-01-04,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Rewe,place_175,2021-01-21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Rewe,place_175,2021-01-12,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
Rewe,place_175,2021-01-07,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_175,2021-01-02,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Rewe,place_173,2021-01-08,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
Rewe,place_173,2021-01-05,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_172,2021-01-19,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Rewe,place_176,2021-01-21,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_172,2021-01-18,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Rewe,place_172,2021-01-16,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Rewe,place_172,2021-01-15,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_172,2021-01-13,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
Rewe,place_172,2021-01-11,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Rewe,place_172,2021-01-09,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_172,2021-01-05,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_171,2021-01-21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Rewe,place_171,2021-01-20,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_176,2021-01-20,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Rewe,place_177,2021-01-11,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_171,2021-01-11,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Rewe,place_180,2021-01-07,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_182,2021-01-16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Rewe,place_182,2021-01-14,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
Rewe,place_182,2021-01-09,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_182,2021-01-06,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_182,2021-01-04,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_182,2021-01-02,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_180,2021-01-20,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Rewe,place_180,2021-01-15,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_180,2021-01-11,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_179,2021-01-16,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Rewe,place_177,2021-01-16,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_179,2021-01-14,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Rewe,place_179,2021-01-11,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Rewe,place_179,2021-01-08,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_179,2021-01-07,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
Rewe,place_178,2021-01-16,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Rewe,place_178,2021-01-14,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_178,2021-01-08,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
Rewe,place_177,2021-01-21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_177,2021-01-19,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Rewe,place_171,2021-01-15,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_171,2021-01-06,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Kaufland,place_216,2021-01-20,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Rewe,place_160,2021-01-13,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_162,2021-01-05,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
Rewe,place_162,2021-01-04,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Rewe,place_161,2021-01-21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_161,2021-01-15,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Rewe,place_161,2021-01-08,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Rewe,place_161,2021-01-06,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_161,2021-01-01,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_160,2021-01-21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Rewe,place_160,2021-01-20,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_160,2021-01-09,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
Rewe,place_162,2021-01-16,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_160,2021-01-08,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
Rewe,place_160,2021-01-05,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
Rewe,place_159,2021-01-20,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_159,2021-01-19,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_159,2021-01-17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Rewe,place_158,2021-01-21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_157,2021-01-18,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_157,2021-01-12,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Rewe,place_157,2021-01-09,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Rewe,place_162,2021-01-06,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
Rewe,place_162,2021-01-20,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Rewe,place_170,2021-01-19,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Rewe,place_165,2021-01-11,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_170,2021-01-13,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
Rewe,place_170,2021-01-12,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
Rewe,place_170,2021-01-09,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
Rewe,place_167,2021-01-18,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_165,2021-01-20,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Rewe,place_165,2021-01-19,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_165,2021-01-18,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_165,2021-01-14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Rewe,place_165,2021-01-13,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_165,2021-01-08,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Rewe,place_163,2021-01-13,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
Rewe,place_164,2021-01-21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Rewe,place_164,2021-01-18,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_164,2021-01-12,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Rewe,place_164,2021-01-11,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_164,2021-01-09,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_164,2021-01-08,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_164,2021-01-04,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_164,2021-01-02,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
Rewe,place_163,2021-01-17,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Rewe,place_182,2021-01-21,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_183,2021-01-11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Rewe,place_183,2021-01-14,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_203,2021-01-16,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Rewe,place_204,2021-01-15,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_204,2021-01-13,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_204,2021-01-12,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_204,2021-01-11,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_204,2021-01-08,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_204,2021-01-06,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
Rewe,place_204,2021-01-02,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_203,2021-01-19,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
Rewe,place_203,2021-01-18,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
Rewe,place_203,2021-01-14,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Rewe,place_207,2021-01-02,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_203,2021-01-13,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
Rewe,place_203,2021-01-11,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_203,2021-01-10,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Rewe,place_203,2021-01-07,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_203,2021-01-02,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_200,2021-01-21,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Rewe,place_200,2021-01-19,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_200,2021-01-15,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_200,2021-01-14,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_205,2021-01-08,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Rewe,place_207,2021-01-07,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
Rewe,place_183,2021-01-19,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_211,2021-01-05,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
Rewe,place_212,2021-01-09,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_212,2021-01-04,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_211,2021-01-20,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_211,2021-01-16,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Rewe,place_211,2021-01-12,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_211,2021-01-11,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
Rewe,place_211,2021-01-09,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_211,2021-01-08,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_211,2021-01-06,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Rewe,place_210,2021-01-13,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Rewe,place_207,2021-01-11,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_210,2021-01-12,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_210,2021-01-05,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_209,2021-01-12,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_209,2021-01-11,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
Rewe,place_209,2021-01-05,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Rewe,place_207,2021-01-20,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_207,2021-01-19,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rewe,place_207,2021-01-18,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
Rewe,place_207,2021-01-15,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
